fechas,idHoras,EC_Abrera,EC_suriaDesf,QBaells_Desf,QBalsanery_Desf,QBerga_Desf,QCardona_Desf,QSuria_Desf,Prep_Desf
42896.8333,59216,1250.4300,3059.5700,3.6710,5.6810,5.8280,3.4340,1.4040,0.0000
42896.8750,59217,1251.5500,3072.5700,3.6660,5.6410,5.8260,3.4330,1.5340,0.0000
42896.9167,59218,1253.8000,3105.0500,3.6670,5.6530,5.8170,3.4330,1.5390,0.0000
42896.9583,59219,1258.4000,2993.0400,3.6640,5.6170,5.7950,3.4330,1.5090,0.0000
42897.0000,59220,1260.4700,3123.1800,3.6670,5.6620,5.7560,3.4330,1.5580,0.0000
42897.0417,59221,1262.6900,3053.5200,3.6660,5.6390,5.9850,3.4330,1.5370,0.0000
42897.0833,59222,1269.8500,3027.8500,3.6650,5.6570,5.8450,3.4340,1.4870,0.0000
42897.1250,59223,1273.2000,3073.7100,3.6640,5.5890,5.7970,3.4330,1.4540,0.0000
42897.1667,59224,1269.6000,3056.6600,3.6580,5.6060,5.7810,3.4330,1.4390,0.0000
42897.2083,59225,1269.2100,3034.2000,3.6540,5.5920,5.7890,3.4330,1.4400,0.0000
42897.2500,59226,1266.1200,3016.1400,3.6550,5.5750,5.6870,3.2480,1.4340,0.0000
42897.2917,59227,1263.2000,3057.9300,3.6590,5.5920,5.7120,3.3650,1.4190,0.0000
42897.3333,59228,1266.0700,3031.5400,3.6560,5.6090,5.7870,3.3650,1.4150,0.0000
42897.3750,59229,1267.3500,2969.2600,3.6560,5.6200,5.9120,3.3650,1.4170,0.0000
42897.4167,59230,1266.6800,2979.2700,3.6590,5.6360,5.8820,3.2970,1.4200,0.0000
42897.4583,59231,1266.7400,3013.0900,3.6680,5.6560,5.9250,3.3230,1.4260,0.0000
42897.5000,59232,1268.8300,2939.5800,3.6710,5.6390,5.8220,3.2960,1.4070,0.0000
42897.5417,59233,1270.1800,2946.3900,3.6750,5.6770,5.8000,3.3720,1.4520,0.0000
42897.5833,59234,1270.1600,2945.7800,3.6690,4.6680,5.7800,3.3700,1.4620,0.0000
42897.6250,59235,1274.2700,2995.9000,3.6680,5.6760,5.8160,3.3700,1.4670,0.0000
42897.6667,59236,1280.1000,2983.3600,3.6690,4.2670,5.8450,3.3730,1.4750,0.0000
42897.7083,59237,1278.2000,2903.1200,3.6610,5.6950,5.8040,3.3730,1.4770,0.0000
42897.7500,59238,1281.6100,2941.4600,3.6520,4.2170,5.8050,3.3730,1.4930,0.0000
42897.7917,59239,1285.8800,2937.6300,3.6610,5.7000,5.9240,3.4410,1.5010,0.0000
42897.8333,59240,1290.3400,2947.9500,3.6600,5.6890,5.9330,3.4360,1.5060,0.0000
42897.8750,59241,1295.4400,2896.6000,3.6560,5.6260,5.9730,3.4360,1.5160,0.0000
42897.9167,59242,1298.0000,2922.9700,3.6560,5.6910,5.7910,3.4380,1.5020,0.0000
42897.9583,59243,1301.0000,2931.8700,3.6610,5.6130,5.7830,3.4380,1.5230,0.0000
42898.0000,59244,1309.8000,2879.6400,3.6600,5.6220,5.9170,3.4340,1.5240,0.0000
42898.0417,59245,1315.2900,2855.1300,3.6560,5.5310,5.9390,3.4390,1.5050,0.0000
42898.0833,59246,1313.2100,2856.4900,3.6470,5.5390,5.9980,3.3650,1.4960,0.0000
42898.1250,59247,1309.5000,2881.1800,3.6510,5.5590,5.8390,3.3780,1.4320,0.0000
42898.1667,59248,1312.6900,2903.0600,3.6520,5.5710,5.8280,3.3680,1.3970,0.0000
42898.2083,59249,1306.5500,2873.9000,3.6560,5.5580,5.7210,3.3650,1.3880,0.0000
42898.2500,59250,1305.4400,2842.4100,3.6540,5.5320,5.6500,3.3670,1.3880,0.0000
42898.2917,59251,1302.2300,2874.8000,3.6460,5.5860,5.5550,3.2970,1.3890,0.0000
42898.3333,59252,1301.4000,2836.4200,3.6480,5.5660,5.5220,3.3390,1.3910,0.0000
42898.3750,59253,1300.4700,2805.9200,3.6450,5.5770,5.5260,3.3720,1.3960,0.0000
42898.4167,59254,1298.5900,2796.5100,3.6480,5.6300,6.0630,3.3270,1.3990,0.0000
42898.4583,59255,1299.5000,2879.0400,3.6420,5.6240,6.4530,3.3020,1.4070,0.0000
42898.5000,59256,1302.8300,2838.5100,3.6560,5.6540,6.1050,3.3040,1.4160,0.0000
42898.5417,59257,1304.6000,2860.7800,3.6530,5.7240,5.8200,3.3060,1.4250,0.0000
42898.5833,59258,1305.1600,2840.6800,3.6600,5.6550,5.6880,3.3060,1.4310,0.0000
42898.6250,59259,1302.8200,2827.6600,3.6570,5.6620,6.0680,3.3730,1.4420,0.0000
42898.6667,59260,1306.7000,2821.0300,3.6600,5.6420,6.0060,3.3730,1.4470,0.0000
42898.7083,59261,1305.8100,2798.7700,3.6600,5.6190,5.8630,3.3730,1.4520,0.0000
42898.7500,59262,1309.6000,2829.7200,3.6580,5.6800,5.8520,5.0510,1.4600,0.0000
42898.7917,59263,1310.8800,2855.3400,3.6530,5.6370,5.7640,3.9210,1.6470,0.0000
42898.8333,59264,1325.5600,2856.1800,3.6550,5.5960,5.8490,3.6640,1.8590,0.0000
42898.8750,59265,1326.8400,2812.6300,3.6570,5.6130,5.8680,3.2530,1.5600,0.0000
42898.9167,59266,1323.8400,2821.5200,3.6550,5.5900,5.8270,3.3060,1.5000,0.0000
42898.9583,59267,1321.5000,2837.5500,3.6570,5.5850,5.7810,3.3060,1.4980,0.0000
42899.0000,59268,1318.4400,2822.0600,3.6550,5.5420,5.8400,3.3040,1.6440,0.0000
42899.0417,59269,1311.8000,2810.5900,3.6520,5.4730,5.9020,3.2900,1.8070,0.0000
42899.0833,59270,1312.8500,2787.6900,3.6480,5.5220,5.9080,3.3020,1.7460,0.0000
42899.1250,59271,1311.2000,2756.1800,3.6460,5.5600,5.9270,3.2310,1.4890,0.0000
42899.1667,59272,1308.3300,2754.0300,3.6440,5.5280,5.9090,3.2340,1.4820,0.0000
42899.2083,59273,1305.4400,2684.1200,3.6390,5.5380,5.8330,3.2380,1.4730,0.0000
42899.2500,59274,1304.2900,2748.3500,3.6480,5.5250,5.8350,3.1700,1.6550,0.0000
42899.2917,59275,1301.2800,2710.3200,3.6470,5.5470,5.8490,2.8570,1.4790,0.0000
42899.3750,59277,1312.7100,2691.4900,3.6570,5.5600,6.7040,2.5150,1.2190,0.0000
42899.4167,59278,1305.6000,2739.7900,3.6610,5.5890,6.6770,3.1600,1.1290,0.0000
42899.4583,59279,1303.5700,2717.1100,3.6630,5.5940,6.7770,3.5550,1.1230,0.0000
42899.5000,59280,1304.3700,2733.1100,3.6540,5.7060,6.7220,3.1700,1.1270,0.0000
42899.5417,59281,1302.5000,2697.9800,3.6590,5.6570,6.7720,3.0390,1.1260,0.0000
42899.5833,59282,1306.0800,2730.9900,3.6550,5.5980,6.7820,2.9730,1.1330,0.0000
42899.6250,59283,1307.2800,2743.8300,3.6590,5.6710,6.7500,3.1700,1.2020,0.0000
42899.6667,59284,1309.8100,2812.0900,3.6510,5.6150,7.0500,3.1720,1.2720,0.0000
42899.7083,59285,1313.6000,2746.0800,3.6510,4.6660,5.9880,3.0400,1.2830,0.0000
42899.7500,59286,1317.5800,2776.4200,3.6530,5.6090,5.9150,3.1080,1.3250,0.0000
42899.7917,59287,1319.6000,2732.9800,3.6540,5.6320,5.8770,3.1110,1.3480,0.0000
42899.8333,59288,1318.6700,2763.1000,3.6520,5.5950,5.8210,3.1110,1.3410,0.0000
42899.8750,59289,1318.4000,2675.9800,3.6530,5.6090,5.7720,3.1060,1.3410,0.0000
42899.9167,59290,1319.4600,2722.2900,3.6470,5.6180,5.6730,3.1710,1.3400,0.0000
42899.9583,59291,1318.3400,2726.1800,3.6500,5.5770,5.7920,3.1060,1.3420,0.0000
42900.0000,59292,1318.3300,2714.2000,3.6550,5.5170,5.9520,3.1700,1.3350,0.0000
42900.0417,59293,1329.7200,2707.0700,3.6470,5.4260,5.8900,3.1450,1.3140,0.0000
42900.0833,59294,1325.2900,2709.8300,3.6440,5.5180,5.9820,2.6960,1.4380,0.0000
42900.1250,59295,1314.9400,2707.1500,3.6430,6.6800,6.0510,2.3080,1.3060,0.0000
42900.1667,59296,1311.3900,2714.5900,3.6430,6.5870,5.8410,3.9530,1.2800,0.0000
42900.2083,59297,1304.5000,2699.0900,3.6420,6.6270,5.8880,3.0850,1.1830,0.0000
42900.2500,59298,1300.8300,2681.9100,3.6430,6.6080,5.8180,3.6640,1.0810,0.0000
42900.2917,59299,1311.6500,2725.8900,3.6450,6.6090,5.7900,3.3060,1.0680,0.0000
42900.3333,59300,1311.8900,2717.6700,3.6450,6.7080,5.8390,3.4320,1.3620,0.0000
42900.3750,59301,1311.2700,2735.1800,3.6520,7.4760,5.8770,3.1300,1.3750,0.0000
42900.4167,59302,1310.1800,2738.1000,3.6590,6.9150,5.8380,3.1310,1.3550,0.0000
42900.4583,59303,1307.1400,2746.0200,3.6540,7.2710,5.7250,2.7060,1.3630,0.0000
42900.5000,59304,1306.4000,2724.8200,3.6600,6.9240,5.6530,2.8220,1.3780,0.0000
42900.5417,59305,1306.8000,2741.1900,3.6610,6.4630,5.7360,3.8820,1.2230,0.0000
42900.5833,59306,1306.6000,2705.9500,4.6410,6.2340,5.8670,3.0630,1.2010,0.0000
42900.6250,59307,1307.2000,2726.5000,4.6410,6.1110,5.8730,2.9980,1.2430,0.0000
42900.6667,59308,1310.8200,2716.7400,4.6340,5.9870,5.9380,3.2830,1.4310,0.0000
42900.7083,59309,1315.1200,2663.0200,4.6330,5.9810,5.9290,3.2430,1.4500,0.0000
42900.7500,59310,1321.7700,2655.9200,4.6340,5.7910,5.8650,3.3820,1.4660,0.0000
42900.7917,59311,1340.8300,2633.0000,4.6340,5.7110,5.8710,3.3120,1.4420,0.0000
42900.8333,59312,1337.0200,2650.6900,5.4570,5.7540,5.8790,3.3130,1.4330,0.0000
42900.8750,59313,1337.8800,2641.9500,5.4590,5.7430,6.0000,3.3130,1.4300,0.0000
42900.9167,59314,1338.2600,2621.6600,5.4540,5.7420,5.0490,3.3090,1.4310,0.0000
42900.9583,59315,1341.2400,2631.5600,5.4530,5.7260,6.4740,3.3090,1.4320,0.0000
42901.0000,59316,1348.4000,2605.0800,5.4520,6.1110,6.5080,3.3090,1.4450,0.0000
42901.0417,59317,1351.9800,2604.6300,5.4530,5.9980,6.0470,3.3060,1.4290,0.0000
42901.0833,59318,1359.8600,2599.3300,5.4560,5.8160,5.3520,2.6420,1.4070,0.0000
42901.1250,59319,1361.8100,2606.0800,5.4570,5.7430,5.7390,2.7980,1.3930,0.0000
42901.1667,59320,1363.8000,2571.4800,5.4570,5.6450,5.9560,3.8090,1.3850,0.0000
42901.2083,59321,1363.1100,2541.9200,5.4550,5.6440,6.0350,3.8090,1.3810,0.0000
42901.2500,59322,1361.3300,2597.6000,5.4550,5.5490,5.9010,3.0690,1.1420,0.0000
42901.2917,59323,1362.1500,2571.0200,5.4550,5.5470,5.7730,3.5090,1.2140,0.0000
42901.3333,59324,1364.2000,2585.6200,5.4550,5.5480,5.7980,3.5140,1.4870,0.0000
42901.3750,59325,1364.8000,2592.2800,5.4600,5.5840,6.2950,3.4550,1.7590,0.0000
42901.4167,59326,1376.3200,2608.8300,5.4650,5.5630,6.5170,3.8810,1.7650,0.0000
42901.4583,59327,1372.4700,2579.9700,5.4650,6.1020,6.5970,3.7360,1.7300,0.0000
42901.5000,59328,1364.4700,2600.4900,5.4670,6.0740,6.5780,3.8100,1.7230,0.0000
42901.5417,59329,1361.6900,2596.7900,5.4640,5.9980,6.8010,3.8810,1.7380,0.0000
42901.5833,59330,1358.0000,2622.1400,5.4650,5.8870,6.9880,3.8090,1.7970,0.0000
42901.6250,59331,1355.4100,2619.7300,5.4630,5.8700,7.0800,3.8810,1.8420,0.0000
42901.6667,59332,1350.0000,2611.7900,5.4580,5.8640,6.9630,3.8880,1.8540,0.0000
42901.7083,59333,1342.7800,2544.1900,5.4570,5.8450,6.9280,3.8810,1.8600,0.0000
42901.7500,59334,1337.6000,2575.8200,5.4560,5.8270,6.8640,3.9620,1.8680,0.0000
42901.7917,59335,1330.2400,2550.9900,5.4570,5.8360,6.5890,3.9620,1.8700,0.0000
42901.8333,59336,1327.3100,2545.0000,5.4550,6.0120,6.5240,3.8880,1.8750,0.0000
42901.8750,59337,1323.4400,2487.5500,5.4540,6.0030,6.3870,3.9620,1.8800,0.0000
42901.9583,59339,1314.1100,2504.9900,5.8830,5.9830,5.9330,3.9590,1.8820,0.0000
42902.0000,59340,1309.9900,2521.7500,5.8830,5.9330,6.0530,3.9570,1.8710,0.0000
42902.0417,59341,1306.5600,2494.5000,5.8780,5.9130,6.0660,3.9550,1.8390,0.0000
42902.0833,59342,1312.4600,2462.1700,5.8840,5.9230,5.9700,3.8810,1.8160,0.0000
42902.1250,59343,1304.8300,2448.7700,5.8840,5.9490,6.0580,3.9370,1.5650,0.0000
42902.1667,59344,1298.7700,2454.7600,5.8850,5.5320,6.0090,3.4030,1.6880,0.0000
42902.2083,59345,1292.8400,2452.3300,5.8840,5.3070,6.0920,3.8550,1.7710,0.0000
42902.2500,59346,1285.1700,2468.6000,5.8800,5.3420,6.3610,3.9570,1.7860,0.0000
42902.2917,59347,1274.3000,2466.7700,5.8820,5.4020,6.1680,4.2580,1.7860,0.0000
42902.3333,59348,1270.0000,2485.6500,5.8820,5.3770,5.9750,4.2720,1.7870,0.0000
42902.3750,59349,1267.0000,2473.3100,5.8840,6.5060,5.8600,4.3340,1.7950,0.0000
42902.4167,59350,1266.0000,2475.0300,5.8890,6.7710,5.7890,4.4870,1.8090,0.0000
42902.4583,59351,1263.4200,2474.9300,5.8900,6.6060,5.8280,4.1050,1.8450,0.0000
42902.5000,59352,1262.6400,2479.1800,5.8900,6.2700,5.8060,4.4280,1.8800,0.0000
42902.5417,59353,1264.8600,2482.2900,5.8940,6.3500,5.8140,4.3380,1.9000,0.0000
42902.5833,59354,1265.2900,2483.1500,5.8950,6.4360,5.7960,4.4180,1.9200,0.0000
42902.6250,59355,1269.5000,2462.9400,5.3430,6.4930,5.7640,4.4200,1.9410,0.0000
42902.6667,59356,1270.6700,2440.6900,5.3390,5.7680,5.8270,4.4200,2.0030,0.0000
42902.7083,59357,1274.8200,2441.2100,5.3390,6.4200,6.0680,4.4970,2.0790,0.0000
42902.7917,59359,1284.8400,2326.8900,5.3450,6.0790,6.3630,4.4200,2.2860,0.0000
42902.8333,59360,1287.4200,2361.8100,5.3430,6.4790,7.2430,4.4950,2.2990,0.0000
42902.8750,59361,1291.5200,2294.9100,5.3410,6.4660,7.1390,4.4950,2.3060,0.0000
42902.9167,59362,1293.2000,2291.5600,5.3380,6.4600,7.1310,4.4200,2.3070,0.0000
42902.9583,59363,1303.0000,2341.5100,4.8180,6.4560,6.2160,4.4970,2.5820,0.0000
42903.0000,59364,1303.0000,2355.3900,4.8190,6.3640,5.8060,4.4670,3.4760,0.0000
42903.0417,59365,1309.6000,2307.2600,4.8160,6.6580,5.8140,4.4200,2.7350,0.0000
42903.0833,59366,1316.5000,2236.4400,4.8120,6.9840,6.4470,4.4930,2.4220,0.0000
42903.1250,59367,1322.4200,2237.7100,4.8130,7.0050,6.5280,4.4970,2.1040,0.0000
42903.1667,59368,1325.4300,2231.6800,4.8100,6.9640,6.2540,4.4200,2.0020,0.0000
42903.2083,59369,1335.7300,2238.2900,4.8150,6.9730,6.2550,4.3450,1.9940,0.0000
42903.2500,59370,1338.8600,2232.3200,4.8160,6.9790,6.0850,4.5760,2.0000,0.0000
42903.2917,59371,1342.3900,2237.6700,4.8150,7.0730,6.0450,4.4200,2.0230,0.0000
42903.3333,59372,1350.6700,2228.3300,4.8160,7.1120,6.0990,4.4200,2.7770,0.0000
42903.3750,59373,1351.8300,2222.5000,4.8200,7.1740,6.1320,4.4200,2.4300,0.0000
42903.4167,59374,1353.5000,2174.2400,4.8210,7.2050,5.9510,4.2630,2.3300,0.0000
42903.4583,59375,1353.2900,2200.5500,4.8260,7.2640,5.7570,4.2650,2.0600,0.0000
42903.5000,59376,1350.5500,2194.8300,5.3660,7.2280,5.6390,4.1810,2.0280,0.0000
42903.5417,59377,1351.1500,2227.4300,5.3640,7.2220,5.7700,4.1060,2.0380,0.0000
42903.5833,59378,1351.0000,2233.7200,5.3600,7.2280,5.7770,4.0340,2.0470,0.0000
42903.6250,59379,1350.2500,2221.5500,5.3610,7.2350,6.3810,4.1080,2.0560,0.0000
42903.6667,59380,1349.0000,2201.8100,5.3580,7.2090,6.7230,4.1080,2.0620,0.0000
42903.7083,59381,1349.7900,2207.8000,5.3520,7.2060,6.5770,4.1870,2.0700,0.0000
42903.7500,59382,1344.2900,2203.5900,5.3530,6.0090,6.4990,4.1910,2.1790,0.0000
42903.7917,59383,1344.8000,2194.4800,5.3510,7.1290,6.4610,4.2670,2.3950,0.0000
42903.8333,59384,1343.1500,2216.5900,5.3520,7.1660,6.6800,4.2860,2.0900,0.0000
42903.8750,59385,1341.8200,2200.4400,5.3540,7.1100,6.6430,4.3440,2.0650,0.0000
42903.9167,59386,1341.6200,2206.7000,5.3520,7.1860,6.7200,4.3760,2.0550,0.0000
42903.9583,59387,1341.1800,2212.1900,5.3530,7.1080,6.5680,4.4200,2.3760,0.0000
42904.0000,59388,1344.3800,2185.0800,5.3540,7.1000,6.4010,4.4200,2.3770,0.0000
42904.0417,59389,1351.1300,2183.9800,5.3530,7.1330,6.4610,4.4200,2.0420,0.0000
42904.0833,59390,1355.1200,2184.0600,5.3550,7.1200,6.8190,4.4200,2.0090,0.0000
42904.1250,59391,1360.9300,2184.4000,5.3560,7.1090,6.8420,4.4200,2.2600,0.0000
42904.1667,59392,1366.2000,2183.6000,5.3550,7.1190,6.7700,4.4180,2.3320,0.0000
42904.2083,59393,1375.9600,2177.6100,5.3540,7.1040,6.7160,4.3400,2.2870,0.0000
42904.2500,59394,1376.0000,2174.2900,5.3540,7.1050,6.6370,4.3400,1.9810,0.0000
42904.2917,59395,1375.8000,2177.2100,5.3550,7.1630,6.7560,4.5770,1.9580,0.0000
42904.3333,59396,1379.2000,2178.9100,5.3520,7.1410,6.9020,4.5760,2.3130,0.0000
42904.3750,59397,1378.0000,2177.3400,5.3510,7.0430,6.9630,4.5760,2.3520,0.0000
42904.4167,59398,1381.4300,2154.3300,5.3530,7.0410,6.9920,4.5770,2.3170,0.0000
42904.4583,59399,1378.7900,2165.7900,5.3590,6.9950,7.0200,4.5760,2.3240,0.0000
42904.5000,59400,1376.8300,2162.5500,5.3620,6.9600,7.1270,4.5810,2.3320,0.0000
42904.5417,59401,1374.8400,2157.7400,5.3630,6.9800,7.0630,4.4970,2.3430,0.0000
42904.5833,59402,1370.4000,2160.1300,5.3660,7.0000,7.0250,4.4970,2.0530,0.0000
42904.6250,59403,1363.9100,2175.2900,5.3640,7.0690,7.0950,4.9370,2.3290,0.0000
42904.6667,59404,1359.5400,2191.5400,5.3600,7.1250,7.2000,4.5860,2.3570,0.0000
42904.7083,59405,1351.4300,2165.0000,5.3580,6.4650,7.1000,4.4970,2.4810,0.0000
42904.7500,59406,1340.4500,2163.5300,5.3570,7.2450,7.1800,4.4970,2.4340,0.0000
42904.7917,59407,1338.5700,2160.4800,5.3620,7.1090,7.1120,4.4200,2.4040,0.0000
42904.8333,59408,1330.2000,2171.9300,5.3570,7.1030,7.3240,4.5820,2.4030,0.0000
42904.8750,59409,1321.0300,2164.6100,5.3580,7.1720,7.2020,4.5840,2.4000,0.0000
42904.9167,59410,1316.2700,2168.4500,5.3560,7.1570,7.1390,4.5840,2.3770,0.0000
42904.9583,59411,1311.2900,2170.9800,5.3540,7.0900,7.2030,4.5770,2.3790,0.0000
42905.0000,59412,1308.6700,2173.6600,5.3560,7.0890,6.9890,4.5760,2.3740,0.0000
42905.0417,59413,1309.2200,2175.0100,5.3510,7.1010,7.2020,4.5800,2.3510,0.0000
42905.0833,59414,1297.1700,2180.3000,5.3500,7.0870,7.1850,4.5760,2.3250,0.0000
42905.1250,59415,1288.5200,2179.0400,5.3470,7.0440,7.2430,4.5770,2.3040,0.0000
42905.1667,59416,1280.2400,2174.5500,5.3480,7.0560,7.2820,4.5760,2.2930,0.0000
42905.2083,59417,1270.3900,2173.7900,5.3500,7.0460,7.1660,4.5760,2.2910,0.0000
42905.2500,59418,1261.6000,2172.8000,5.3490,7.0540,7.2330,4.4970,2.2870,0.0000
42905.2917,59419,1259.4800,2167.4400,5.3510,7.1160,7.2270,4.4970,2.0140,0.0000
42905.3333,59420,1249.6500,2161.6100,5.3500,7.1080,7.1720,4.4950,1.4390,0.0000
42905.3750,59421,1251.2500,2168.0900,5.3490,7.1430,7.2340,4.4980,1.8010,0.0000
42905.4167,59422,1251.4600,2186.4200,5.3530,7.1670,7.1600,4.4970,2.3980,0.0000
42905.4583,59423,1247.3700,2156.4200,5.3550,7.1580,6.9870,4.4970,2.3450,0.0000
42905.5000,59424,1242.5000,2092.4400,5.3610,7.1390,7.1620,4.4970,2.3350,0.0000
42905.5417,59425,1245.9000,2116.5900,5.3600,7.1130,7.2810,4.3640,2.0250,0.0000
42905.5833,59426,1244.9700,2128.1600,5.3630,7.0680,7.2360,4.9650,2.0690,0.0000
42905.6250,59427,1239.9700,2146.8400,5.3620,7.1010,7.0720,4.4970,2.4720,0.0000
42905.6667,59428,1235.9000,2142.6500,5.3600,7.0800,6.9310,4.4990,2.4160,0.0000
42905.7083,59429,1229.6200,2132.4800,5.3590,7.0010,6.7410,4.4970,2.3840,0.0000
42905.7500,59430,1224.3500,2129.0000,5.3580,6.4740,7.0720,4.5460,2.3820,0.0000
42905.7917,59431,1221.3800,2124.5700,5.3550,7.0050,7.2060,4.4980,2.3560,0.0000
42905.8333,59432,1215.2000,2128.0900,5.3560,7.0770,7.3710,4.5860,2.0820,0.0000
42905.8750,59433,1206.9900,2132.2200,5.3540,7.1140,7.2650,4.5840,2.7000,0.0000
42905.9167,59434,1211.5100,2138.4000,5.3530,7.0630,7.1400,4.5760,2.7550,0.0000
42905.9583,59435,1199.9000,2116.5800,5.3510,6.9650,7.2780,4.5770,2.5390,0.0000
42906.0000,59436,1188.4800,2097.3500,5.3580,7.0070,7.1810,4.5760,2.4450,0.0000
42906.0417,59437,1176.3600,2096.1600,5.3560,7.0300,7.1580,4.5080,2.3930,0.0000
42906.0833,59438,1167.3300,2109.3800,5.3470,7.0030,7.1690,4.4970,2.3450,0.0000
42906.1250,59439,1159.8800,2113.9700,5.3470,7.0120,7.1790,4.4950,2.3170,0.0000
42906.1667,59440,1152.0000,2125.7600,5.3500,7.0320,7.1410,4.1170,1.9860,0.0000
42906.2083,59441,1144.8300,2129.2000,5.3470,7.0690,7.1560,4.7180,1.5420,0.0000
42906.2500,59442,1144.7800,2132.2200,5.3490,7.0260,6.9990,4.4200,2.6760,0.0000
42906.2917,59443,1147.0000,2080.0400,5.3500,7.0670,6.9640,4.4280,2.4620,0.0000
42906.3333,59444,1147.2100,2091.7500,5.3490,7.0070,7.1190,4.4200,2.3170,0.0000
42906.3750,59445,1150.4100,2091.8000,5.3560,6.9990,7.1450,4.4170,2.2340,0.0000
42906.4167,59446,1154.7000,2092.9500,5.3580,7.0590,7.1800,4.4330,1.9780,0.0000
42906.4583,59447,1158.0000,2093.5100,5.3590,6.9950,7.1060,4.4190,1.9810,0.0000
42906.5000,59448,1158.8000,2094.7400,5.3570,7.0420,7.1790,4.4200,2.3710,0.0000
42906.5417,59449,1162.8200,2096.0900,5.3580,7.0440,7.3360,4.4460,2.3530,0.0000
42906.5833,59450,1168.9500,2095.9600,5.3560,7.0290,7.3910,4.4200,2.0670,0.0000
42906.6250,59451,1165.0000,2100.9500,5.3550,7.0250,7.0520,4.4200,2.0380,0.0000
42906.6667,59452,1159.4000,2110.1600,5.3490,7.0160,7.0140,4.0340,2.4110,0.0000
42906.7083,59453,1160.0000,2110.1500,5.3480,6.9670,7.0230,4.4200,2.3820,0.0000
42906.7500,59454,1154.4000,2106.5800,5.3500,5.8920,7.1410,4.7260,2.0640,0.0000
42906.7917,59455,1152.0000,2107.5100,5.3500,6.9830,7.2570,4.7430,2.1200,0.0000
42906.8333,59456,1152.0000,2113.9000,5.3480,6.9780,7.0520,4.6580,2.5020,0.0000
42906.8750,59457,1150.0600,2126.3300,5.3470,6.9610,7.1670,4.6550,2.4650,0.0000
42906.9167,59458,1147.1700,2117.5400,5.3440,6.9220,6.7070,4.5770,2.4290,0.0000
42906.9583,59459,1144.8300,2121.4200,5.3410,6.9300,8.2110,4.5760,2.4210,0.0000
42907.0000,59460,1140.2000,2126.0900,5.3500,6.9860,7.5380,4.5760,2.1650,0.0000
42907.0417,59461,1136.1900,2125.2100,5.3460,6.9090,7.3170,4.5760,1.9140,0.0000
42907.0833,59462,1130.5500,2134.8900,5.3430,6.9710,7.3840,4.4950,1.9640,0.0000
42907.1250,59463,1122.6500,2125.1400,5.3420,6.9390,7.2490,4.4950,1.9570,0.0000
42907.1667,59464,1112.1300,2119.6300,5.3410,6.9220,6.9570,4.4910,1.9720,0.0000
42907.2083,59465,1106.4000,2124.7700,5.3490,6.9220,7.0880,4.5760,1.8690,0.0000
42907.2500,59466,1108.6100,2131.5800,5.3460,6.9740,7.3220,4.5760,2.4220,0.0000
42907.2917,59467,1103.1300,2130.0300,5.3450,6.9500,7.2280,4.4950,2.5920,0.0000
42907.3333,59468,1103.4800,2101.2900,5.3470,7.0400,7.0830,4.4950,2.5140,0.0000
42907.3750,59469,1106.0700,2100.6700,5.3500,6.9370,7.1380,4.9290,2.3260,0.0000
42907.4167,59470,1108.8300,2099.2700,5.3570,7.0070,7.1860,4.4930,2.3120,0.0000
42907.4583,59471,1110.1700,2101.1000,5.3550,6.9660,7.2490,4.4950,2.3250,0.0000
42907.5000,59472,1113.0000,2098.1000,5.3560,6.9750,7.1560,4.4970,2.0480,0.0000
42907.5417,59473,1113.2700,2094.7700,5.3570,7.1240,7.1050,4.4910,2.0400,0.0000
42907.5833,59474,1114.6800,2097.3400,5.3560,7.1270,7.1710,4.4950,2.4380,0.0000
42907.6250,59475,1119.7500,2104.1000,5.3540,7.2020,7.0540,4.1060,2.3890,0.0000
42907.6667,59476,1123.6800,2099.4200,5.3500,6.8190,7.1320,4.2170,2.1400,0.1000
42907.7083,59477,1127.4800,2096.1600,5.3480,7.2720,7.1150,4.6550,2.0620,0.3000
42907.7500,59478,1132.1500,2099.2500,5.3460,6.5080,7.1490,4.9930,2.0650,0.1000
42907.7917,59479,1132.3300,2110.1600,5.3470,5.7720,7.1820,4.7390,2.5740,0.0000
42907.8333,59480,1139.9300,2115.3600,5.3450,7.2630,7.1870,4.8200,2.5390,0.0000
42907.8750,59481,1138.7100,2118.8100,5.3430,7.2420,7.0370,4.8200,2.5090,0.0000
42907.9167,59482,1140.6000,2108.9800,5.3470,7.2460,6.9740,4.7370,2.4870,0.0000
42907.9583,59483,1142.2000,2103.6800,5.3460,7.2380,6.9730,4.6550,2.4810,0.0000
42908.0000,59484,1143.2000,2098.4400,5.3470,7.2280,6.8360,4.6550,2.4500,0.0000
42908.0417,59485,1135.8400,2101.9300,5.3440,7.2050,7.5120,4.5890,2.3760,0.0000
42908.0833,59486,1129.4200,2106.7700,5.3400,7.2130,7.1480,4.5760,2.3470,0.0000
42908.1250,59487,1126.3100,2111.0200,5.3400,7.2000,7.1600,4.5760,2.3210,0.0000
42908.1667,59488,1127.4500,2112.9900,5.3420,7.2660,7.2870,4.5740,2.3010,0.0000
42908.2083,59489,1151.6700,2114.6900,5.3430,7.2750,7.2310,4.5720,2.2910,0.0000
42908.2500,59490,1150.7100,2116.8800,5.3420,7.2240,7.2260,4.4890,2.3720,0.0000
