QB1,QB31,QB4,QB7,QFV1,QFV2,HB1,HB31,HB7,HFV1,HFV2,3dHB1,3dHB31,3dHB7,3dHFV1,3dHFV2,1sHB1,1sHB31,1sHB7,1sHFV1,1sHFV2
18,5,18,9,13,7,810.04,780.97,783.24,778.59,780.11,810.19,781.07,783.44,778.69,780.31,811.09,781.67,784.34,779.19,781.11
18,5,18,8,13,6,810.19,780.87,783.04,778.54,780.11,810.19,781.07,783.44,778.69,780.31,810.99,781.67,784.14,779.09,780.81
18,5,18,8,13,6,810.09,780.77,784.14,778.54,782.01,810.04,780.97,783.24,778.59,780.11,810.89,781.57,784.09,779.04,780.81
18,5,18,8,13,6,810.09,780.77,784.14,778.54,782.01,810.04,780.97,783.24,778.59,780.11,810.39,781.57,784.09,779.04,780.81
18,5,18,8,13,6,809.59,780.12,784.34,778.39,782.31,810.19,780.87,783.04,778.54,780.11,810.19,781.07,783.44,778.69,780.31
18,5,18,8,13,6,809.59,780.12,784.34,778.39,782.31,810.09,780.77,784.14,778.54,782.01,810.19,781.07,783.44,778.69,780.31
18,5,18,8,13,6,809.44,780.02,784.39,778.39,782.41,810.09,780.77,784.14,778.54,782.01,810.04,780.97,783.24,778.59,780.11
18,5,18,8,13,6,809.29,779.87,784.44,778.34,782.31,809.59,780.12,784.34,778.39,782.31,810.04,780.97,783.24,778.59,780.11
18,5,18,8,13,6,809.24,779.77,784.49,778.29,782.21,809.59,780.12,784.34,778.39,782.31,810.19,780.87,783.04,778.54,780.11
18,5,18,8,13,6,809.19,779.77,784.44,778.19,782.01,809.44,780.02,784.39,778.39,782.41,810.09,780.77,784.14,778.54,782.01
18,5,18,8,13,6,808.99,779.37,781.84,778.09,781.91,809.29,779.87,784.44,778.34,782.31,810.09,780.77,784.14,778.54,782.01
18,5,18,8,13,6,808.99,779.37,781.84,778.09,781.91,809.24,779.77,784.49,778.29,782.21,809.59,780.12,784.34,778.39,782.31
18,5,18,8,13,6,808.99,779.37,781.84,778.09,781.91,809.19,779.77,784.44,778.19,782.01,809.59,780.12,784.34,778.39,782.31
18,5,18,8,13,6,808.94,779.27,782.34,778.09,781.71,808.99,779.37,781.84,778.09,781.91,809.44,780.02,784.39,778.39,782.41
18,5,18,8,13,6,808.89,779.22,782.24,777.84,781.61,808.99,779.37,781.84,778.09,781.91,809.29,779.87,784.44,778.34,782.31
18,5,18,8,13,6,808.84,779.17,783.94,777.73,781.71,808.99,779.37,781.84,778.09,781.91,809.24,779.77,784.49,778.29,782.21
18,5,18,8,13,6,808.79,779.07,781.74,777.59,781.51,808.94,779.27,782.34,778.09,781.71,809.19,779.77,784.44,778.19,782.01
18,5,18,8,13,6,809.69,778.87,781.04,777.39,780.41,808.89,779.22,782.24,777.84,781.61,808.99,779.37,781.84,778.09,781.91
18,5,18,8,13,6,809.69,778.87,781.04,777.39,780.41,808.84,779.17,783.94,777.73,781.71,808.99,779.37,781.84,778.09,781.91
18,5,18,8,13,6,809.69,778.87,781.04,777.39,780.41,808.79,779.07,781.74,777.59,781.51,808.99,779.37,781.84,778.09,781.91
18,5,18,8,13,6,809.19,778.87,780.84,777.19,780.21,809.69,778.87,781.04,777.39,780.41,808.94,779.27,782.34,778.09,781.71
18,5,18,8,13,6,808.79,778.82,780.44,777.09,780.11,809.69,778.87,781.04,777.39,780.41,808.89,779.22,782.24,777.84,781.61
18,5,18,8,13,6,808.79,778.82,780.34,777.69,780.01,809.69,778.87,781.04,777.39,780.41,808.84,779.17,783.94,777.73,781.71
18,5,18,8,13,6,808.79,778.77,780.24,777.64,779.91,809.19,778.87,780.84,777.19,780.21,808.79,779.07,781.74,777.59,781.51
16,5,16,8,13,6,808.69,778.57,779.95,776.89,780.16,808.79,778.82,780.44,777.09,780.11,809.69,778.87,781.04,777.39,780.41
16,5,16,8,13,6,808.69,778.57,779.94,776.89,780.16,808.79,778.82,780.34,777.69,780.01,809.69,778.87,781.04,777.39,780.41
16,5,16,8,13,6,808.69,778.57,779.95,776.89,780.16,808.79,778.77,780.24,777.64,779.91,809.69,778.87,781.04,777.39,780.41
16,5,16,8,13,6,808.69,778.61,779.94,776.89,780.16,808.69,778.57,779.95,776.89,780.16,809.19,778.87,780.84,777.19,780.21
16,5,16,8,13,6,808.69,778.57,779.95,776.89,780.16,808.69,778.57,779.94,776.89,780.16,808.79,778.82,780.44,777.09,780.11
18,5,18,8,13,6,808.49,777.97,779.34,776.39,779.36,808.69,778.57,779.95,776.89,780.16,808.79,778.82,780.34,777.69,780.01
18,5,18,8,13,6,808.39,777.57,780.43,776.29,779.21,808.69,778.61,779.94,776.89,780.16,808.79,778.77,780.24,777.64,779.91
18,5,18,8,13,6,808.39,777.57,780.44,776.29,779.21,808.69,778.57,779.95,776.89,780.16,808.69,778.57,779.95,776.89,780.16
18,5,18,7.5,13,6,808.44,777.36,780.07,776.09,778.91,808.49,777.97,779.34,776.39,779.36,808.69,778.57,779.94,776.89,780.16
18,5,18,7,13,6,808.49,777.14,779.69,775.89,778.61,808.39,777.57,780.43,776.29,779.21,808.69,778.57,779.95,776.89,780.16
18,5,18,7,13,6,808.49,777.14,779.69,775.89,778.61,808.39,777.57,780.44,776.29,779.21,808.69,778.61,779.94,776.89,780.16
18,5,18,7,13,6,808.49,777.14,779.69,775.89,778.61,808.44,777.36,780.07,776.09,778.91,808.69,778.57,779.95,776.89,780.16
18,5,18,7,13,6,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61,808.49,777.97,779.34,776.39,779.36
18,5,18,7,13,6,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61,808.39,777.57,780.43,776.29,779.21
18,5,18,7,13,6,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61,808.39,777.57,780.44,776.29,779.21
18,5,18,7,13,6,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61,808.44,777.36,780.07,776.09,778.91
16,5,16,7,13,4,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61
16,5,16,7,13,4,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61
16,5,16,7,13,4,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61
16,5,16,7,13,4,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61
16,5,16,6,13,4,809.79,777.22,781.64,775.99,779.81,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61
14,5,14,6,13,4,809.79,777.22,781.64,775.99,780.11,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61
14,5,14,6,13,4,809.79,777.22,781.64,775.99,780.11,808.49,777.14,779.69,775.89,778.61,808.49,777.14,779.69,775.89,778.61
14,5,14,6,13,4,809.8,777.22,781.64,775.99,780.11,809.79,777.22,781.64,775.99,779.81,808.49,777.14,779.69,775.89,778.61
14,5,14,6,13,4,809.79,777.22,781.64,775.99,780.11,809.79,777.22,781.64,775.99,780.11,808.49,777.14,779.69,775.89,778.61
14,5,14,6,13,4,810.04,777.57,782.84,776.39,780.11,809.79,777.22,781.64,775.99,780.11,808.49,777.14,779.69,775.89,778.61
14,5,14,6,13,4,810.04,777.57,782.84,776.39,780.11,809.8,777.22,781.64,775.99,780.11,808.49,777.14,779.69,775.89,778.61
14,5,14,6,13,4,810.04,777.57,782.84,776.39,780.11,809.79,777.22,781.64,775.99,780.11,809.79,777.22,781.64,775.99,779.81
14,5,14,6,13,4,810.19,777.67,782.64,776.39,780.91,810.04,777.57,782.84,776.39,780.11,809.79,777.22,781.64,775.99,780.11
14,5,14,6,13,4,810.19,777.67,782.64,776.39,780.91,810.04,777.57,782.84,776.39,780.11,809.79,777.22,781.64,775.99,780.11
14,5,14,6,13,4,810.19,778.12,782.14,776.49,780.91,810.04,777.57,782.84,776.39,780.11,809.8,777.22,781.64,775.99,780.11
14,5,14,6,13,4,810.19,778.12,782.04,776.49,780.91,810.19,777.67,782.64,776.39,780.91,809.79,777.22,781.64,775.99,780.11
14,5,16,6,13,4,810.19,778.07,781.74,776.44,780.91,810.19,777.67,782.64,776.39,780.91,810.04,777.57,782.84,776.39,780.11
14,5,16,6,13,4,810.19,778.02,781.64,776.44,780.96,810.19,778.12,782.14,776.49,780.91,810.04,777.57,782.84,776.39,780.11
14,5,16,6,13,4,810.19,778.02,781.59,776.39,781.01,810.19,778.12,782.04,776.49,780.91,810.04,777.57,782.84,776.39,780.11
14,5,16,6,13,4,810.19,778.02,781.59,776.39,781.01,810.19,778.07,781.74,776.44,780.91,810.19,777.67,782.64,776.39,780.91
14,5,14,6,13,4,810.39,778.07,781.44,776.69,781.01,810.19,778.02,781.64,776.44,780.96,810.19,777.67,782.64,776.39,780.91
14,5,14,6,13,4,810.39,778.07,781.44,776.69,781.01,810.19,778.02,781.59,776.39,781.01,810.19,778.12,782.14,776.49,780.91
14,5,14,6,13,4,810.39,778.12,783.94,776.74,781.01,810.19,778.02,781.59,776.39,781.01,810.19,778.12,782.04,776.49,780.91
14,5,14,6,13,4,810.44,778.07,783.14,776.29,781.11,810.39,778.07,781.44,776.69,781.01,810.19,778.07,781.74,776.44,780.91
14,5,14,6,13,4,810.39,777.97,783.04,776.24,781.11,810.39,778.07,781.44,776.69,781.01,810.19,778.02,781.64,776.44,780.96
14,5,14,6,13,4,810.39,777.87,782.99,776.19,781.01,810.39,778.12,783.94,776.74,781.01,810.19,778.02,781.59,776.39,781.01
14,5,14,6,13,4,810.39,777.87,782.99,776.19,781.01,810.44,778.07,783.14,776.29,781.11,810.19,778.02,781.59,776.39,781.01
14,5,14,6,13,4,810.39,778.12,783.04,776.19,780.96,810.39,777.97,783.04,776.24,781.11,810.39,778.07,781.44,776.69,781.01
14,5,14,6,13,4,810.39,778.12,783.04,776.69,780.96,810.39,777.87,782.99,776.19,781.01,810.39,778.07,781.44,776.69,781.01
14,5,14,6,13,4,810.39,778.07,783.04,776.64,780.96,810.39,777.87,782.99,776.19,781.01,810.39,778.12,783.94,776.74,781.01
14,5,14,6,13,4,810.39,778.07,782.94,776.64,780.96,810.39,778.12,783.04,776.19,780.96,810.44,778.07,783.14,776.29,781.11
14,5,14,6,13,4,810.39,778.07,782.84,776.64,780.96,810.39,778.12,783.04,776.69,780.96,810.39,777.97,783.04,776.24,781.11
14,5,14,6,13,4,810.39,778.07,782.74,776.64,780.91,810.39,778.07,783.04,776.64,780.96,810.39,777.87,782.99,776.19,781.01
14,5,14,6,13,4,810.39,778.07,782.74,776.64,780.91,810.39,778.07,782.94,776.64,780.96,810.39,777.87,782.99,776.19,781.01
14,5,14,6,13,4,810.39,778.27,782.14,776.59,780.91,810.39,778.07,782.84,776.64,780.96,810.39,778.12,783.04,776.19,780.96
14,5,14,7,13,4,810.39,778.27,782.14,776.59,780.91,810.39,778.07,782.74,776.64,780.91,810.39,778.12,783.04,776.69,780.96
14,5,14,7,13,4,810.49,778.27,782.74,776.59,780.91,810.39,778.07,782.74,776.64,780.91,810.39,778.07,783.04,776.64,780.96
14,5,14,6,13,4,810.59,778.22,782.74,776.59,781.01,810.39,778.27,782.14,776.59,780.91,810.39,778.07,782.94,776.64,780.96
14,5,14,6,13,4,810.59,778.22,782.74,776.59,781.11,810.39,778.27,782.14,776.59,780.91,810.39,778.07,782.84,776.64,780.96
14,5,14,6,13,4,810.64,779.27,782.84,776.59,781.11,810.49,778.27,782.74,776.59,780.91,810.39,778.07,782.74,776.64,780.91
14,5,14,6,13,4,810.64,779.27,782.84,776.59,781.11,810.59,778.22,782.74,776.59,781.01,810.39,778.07,782.74,776.64,780.91
14,5,14,6,13,4,810.49,778.22,782.84,776.59,780.91,810.59,778.22,782.74,776.59,781.11,810.39,778.27,782.14,776.59,780.91
14,5,14,6,13,4,810.49,778.22,782.84,776.59,780.91,810.64,779.27,782.84,776.59,781.11,810.39,778.27,782.14,776.59,780.91
14,5,14,6,13,4,810.49,778.22,782.94,776.59,780.86,810.64,779.27,782.84,776.59,781.11,810.49,778.27,782.74,776.59,780.91
14,5,14,6,13,4,810.49,778.22,782.94,776.69,780.91,810.49,778.22,782.84,776.59,780.91,810.59,778.22,782.74,776.59,781.01
14,5,14,6,13,4,810.39,778.17,783.04,776.69,780.91,810.49,778.22,782.84,776.59,780.91,810.59,778.22,782.74,776.59,781.11
14,5,14,6,13,4,810.39,778.17,783.24,776.69,780.91,810.49,778.22,782.94,776.59,780.86,810.64,779.27,782.84,776.59,781.11
13,5,12,6,10,4,811.09,778.52,784.24,778.49,781.31,810.49,778.22,782.94,776.69,780.91,810.64,779.27,782.84,776.59,781.11
13,5,12,6,10,4,811.09,778.52,784.24,778.49,781.31,810.39,778.17,783.04,776.69,780.91,810.49,778.22,782.84,776.59,780.91
13,5,12,6,10,4,811.09,778.52,784.24,778.49,781.31,810.39,778.17,783.24,776.69,780.91,810.49,778.22,782.84,776.59,780.91
13,5,12,6,10,4,811.14,778.57,784.34,778.49,781.51,811.09,778.52,784.24,778.49,781.31,810.49,778.22,782.94,776.59,780.86
13,5,12,6,10,4,811.14,778.57,784.34,778.49,781.51,811.09,778.52,784.24,778.49,781.31,810.49,778.22,782.94,776.69,780.91
13,5,12,6,10,4,811.29,778.62,784.54,778.59,781.56,811.09,778.52,784.24,778.49,781.31,810.39,778.17,783.04,776.69,780.91
13,5,12,6,10,4,811.34,778.62,784.74,778.69,781.61,811.14,778.57,784.34,778.49,781.51,810.39,778.17,783.24,776.69,780.91
13,5,12,6,10,4,811.34,778.62,784.74,778.69,781.61,811.14,778.57,784.34,778.49,781.51,811.09,778.52,784.24,778.49,781.31
13,5,12,6,10,4,811.39,778.77,784.94,778.79,781.81,811.29,778.62,784.54,778.59,781.56,811.09,778.52,784.24,778.49,781.31
13,5,12,6,10,4,811.44,778.77,784.94,778.79,781.81,811.34,778.62,784.74,778.69,781.61,811.09,778.52,784.24,778.49,781.31
13,5,12,6,10,4,811.49,778.77,784.99,778.79,781.86,811.34,778.62,784.74,778.69,781.61,811.14,778.57,784.34,778.49,781.51
13,5,12,6,10,4,811.49,778.87,785.04,778.84,781.91,811.39,778.77,784.94,778.79,781.81,811.14,778.57,784.34,778.49,781.51
13,5,12,6,10,4,811.69,778.87,785.04,778.84,781.91,811.44,778.77,784.94,778.79,781.81,811.29,778.62,784.54,778.59,781.56
13,5,12,6,13,4,811.79,778.87,785.14,778.89,781.91,811.49,778.77,784.99,778.79,781.86,811.34,778.62,784.74,778.69,781.61
13,5,12,6,13,4,811.79,778.87,785.14,778.89,781.91,811.49,778.87,785.04,778.84,781.91,811.34,778.62,784.74,778.69,781.61
13,5,12,6,10,4,811.89,778.97,785.29,779.09,782.11,811.69,778.87,785.04,778.84,781.91,811.39,778.77,784.94,778.79,781.81
13,5,12,6,10,4,811.89,778.97,785.29,779.09,782.11,811.79,778.87,785.14,778.89,781.91,811.44,778.77,784.94,778.79,781.81
13,5,12,6,10,4,811.89,778.97,785.34,779.09,782.16,811.79,778.87,785.14,778.89,781.91,811.49,778.77,784.99,778.79,781.86
13,5,12,6,10,4,811.89,779.02,785.34,779.09,782.11,811.89,778.97,785.29,779.09,782.11,811.49,778.87,785.04,778.84,781.91
13,5,12,6,10,4,811.89,779.07,785.34,779.19,782.11,811.89,778.97,785.29,779.09,782.11,811.69,778.87,785.04,778.84,781.91
13,5,12,6,10,4,811.99,779.17,785.34,779.19,782.16,811.89,778.97,785.34,779.09,782.16,811.79,778.87,785.14,778.89,781.91
13,5,12,6,10,4,811.99,779.17,785.34,779.19,782.16,811.89,779.02,785.34,779.09,782.11,811.79,778.87,785.14,778.89,781.91
13,5,12,6,10,4,811.99,779.17,785.34,779.19,782.16,811.89,779.07,785.34,779.19,782.11,811.89,778.97,785.29,779.09,782.11
13,5,12,6,10,4,811.99,779.07,785.39,779.49,782.31,811.99,779.17,785.34,779.19,782.16,811.89,778.97,785.29,779.09,782.11
13,5,12,6,10,4,811.99,779.07,785.39,779.49,782.31,811.99,779.17,785.34,779.19,782.16,811.89,778.97,785.34,779.09,782.16
13,5,12,6,10,4,811.99,779.07,785.39,779.49,782.31,811.99,779.17,785.34,779.19,782.16,811.89,779.02,785.34,779.09,782.11
13,5,12,6,10,4,811.99,779.02,785.44,779.49,782.36,811.99,779.07,785.39,779.49,782.31,811.89,779.07,785.34,779.19,782.11
13,5,12,6,10,4,811.99,779.02,785.54,779.54,782.51,811.99,779.07,785.39,779.49,782.31,811.99,779.17,785.34,779.19,782.16
13,5,12,6,10,4,811.99,779.02,785.54,779.54,782.51,811.99,779.07,785.39,779.49,782.31,811.99,779.17,785.34,779.19,782.16
13,5,12,6,10,4,812.09,778.27,785.64,779.49,782.46,811.99,779.02,785.44,779.49,782.36,811.99,779.17,785.34,779.19,782.16
13,5,12,6,10,4,812.09,778.97,785.64,779.49,782.46,811.99,779.02,785.54,779.54,782.51,811.99,779.07,785.39,779.49,782.31
14,5,14,7,10,4,811.49,778.97,784.54,779.44,782.41,811.99,779.02,785.54,779.54,782.51,811.99,779.07,785.39,779.49,782.31
14,5,14,7,10,4,811.39,778.97,784.44,779.39,782.41,812.09,778.27,785.64,779.49,782.46,811.99,779.07,785.39,779.49,782.31
14,5,14,7,10,4,811.34,778.22,784.44,779.39,782.41,812.09,778.97,785.64,779.49,782.46,811.99,779.02,785.44,779.49,782.36
14,5,14,7,10,4,811.29,778.87,781.94,779.39,782.41,811.49,778.97,784.54,779.44,782.41,811.99,779.02,785.54,779.54,782.51
14,5,14,7,10,4,811.29,778.87,781.94,779.39,782.41,811.39,778.97,784.44,779.39,782.41,811.99,779.02,785.54,779.54,782.51
14,5,14,7,10,4,811.99,779.27,785.54,779.49,782.51,811.34,778.22,784.44,779.39,782.41,812.09,778.27,785.64,779.49,782.46
13,5,12,6,10,4,811.99,779.27,785.54,779.49,782.51,811.29,778.87,781.94,779.39,782.41,812.09,778.97,785.64,779.49,782.46
14,5,14,7,10,4,811.79,779.27,783.94,779.49,782.51,811.29,778.87,781.94,779.39,782.41,811.49,778.97,784.54,779.44,782.41
14,5,14,7,10,4,811.39,779.27,783.84,779.39,782.41,811.99,779.27,785.54,779.49,782.51,811.39,778.97,784.44,779.39,782.41
12,5,12,6,10,4,811.34,779.22,783.64,779.39,783.46,811.99,779.27,785.54,779.49,782.51,811.34,778.22,784.44,779.39,782.41
12,5,12,0,10,4,812.19,779.22,789.14,780.09,782.71,811.79,779.27,783.94,779.49,782.51,811.29,778.87,781.94,779.39,782.41
12,5,12,0,10,4,812.19,779.22,789.14,780.09,782.71,811.39,779.27,783.84,779.39,782.41,811.29,778.87,781.94,779.39,782.41
12,5,12,0,10,4,812.19,779.22,789.14,780.09,782.71,811.34,779.22,783.64,779.39,783.46,811.99,779.27,785.54,779.49,782.51
12,5,12,0,10,4,812.19,779.22,789.14,780.09,782.71,812.19,779.22,789.14,780.09,782.71,811.99,779.27,785.54,779.49,782.51
14,5,14,0,10,6,811.49,779.22,789.24,780.29,780.91,812.19,779.22,789.14,780.09,782.71,811.79,779.27,783.94,779.49,782.51
14,5,14,0,10,6,811.49,779.17,788.94,780.29,780.61,812.19,779.22,789.14,780.09,782.71,811.39,779.27,783.84,779.39,782.41
14,5,14,5,10,6,811.44,779.17,785.54,780.29,780.81,812.19,779.22,789.14,780.09,782.71,811.34,779.22,783.64,779.39,783.46
14,5,14,5,13,6,811.39,779.17,785.59,778.79,780.91,811.49,779.22,789.24,780.29,780.91,812.19,779.22,789.14,780.09,782.71
14,5,14,5,13,6,811.39,779.17,785.59,778.79,780.91,811.49,779.17,788.94,780.29,780.61,812.19,779.22,789.14,780.09,782.71
14,5,14,5,10,6,811.29,779.07,785.94,778.39,780.51,811.44,779.17,785.54,780.29,780.81,812.19,779.22,789.14,780.09,782.71
14,5,14,5,10,6,811.29,779.07,785.94,778.39,780.51,811.39,779.17,785.59,778.79,780.91,812.19,779.22,789.14,780.09,782.71
14,5,14,5,10,6,811.29,779.07,785.94,778.39,780.51,811.39,779.17,785.59,778.79,780.91,811.49,779.22,789.24,780.29,780.91
14,5,14,0,13,4,811.29,779.02,788.14,778.39,781.81,811.29,779.07,785.94,778.39,780.51,811.49,779.17,788.94,780.29,780.61
14,5,14,5,13,4,811.29,779.02,785.59,778.39,782.11,811.29,779.07,785.94,778.39,780.51,811.44,779.17,785.54,780.29,780.81
14,5,14,5,13,4,811.29,778.97,787.14,778.29,782.41,811.29,779.07,785.94,778.39,780.51,811.39,779.17,785.59,778.79,780.91
10,5,10,5,10,4,811.29,778.97,787.14,778.29,782.41,811.29,779.02,788.14,778.39,781.81,811.39,779.17,785.59,778.79,780.91
10,5,10,5,10,4,811.29,778.97,787.14,778.29,782.41,811.29,779.02,785.59,778.39,782.11,811.29,779.07,785.94,778.39,780.51
10,5,10,5,10,4,812.49,779.47,786.34,780.49,783.11,811.29,778.97,787.14,778.29,782.41,811.29,779.07,785.94,778.39,780.51
10,5,10,5,10,4,812.49,779.47,786.34,780.49,783.11,811.29,778.97,787.14,778.29,782.41,811.29,779.07,785.94,778.39,780.51
10,5,10,5,10,4,812.64,779.57,786.44,780.59,783.16,811.29,778.97,787.14,778.29,782.41,811.29,779.02,788.14,778.39,781.81
10,5,10,5,10,4,812.64,779.57,786.44,780.59,783.16,812.49,779.47,786.34,780.49,783.11,811.29,779.02,785.59,778.39,782.11
10,5,10,5,10,4,812.64,779.32,786.44,780.59,783.21,812.49,779.47,786.34,780.49,783.11,811.29,778.97,787.14,778.29,782.41
10,5,10,5,10,4,812.64,779.62,786.44,780.59,783.21,812.64,779.57,786.44,780.59,783.16,811.29,778.97,787.14,778.29,782.41
10,5,10,5,10,4,812.99,779.87,786.54,780.29,783.31,812.64,779.57,786.44,780.59,783.16,811.29,778.97,787.14,778.29,782.41
10,5,10,4,10,4,812.99,779.87,786.54,780.29,783.31,812.64,779.32,786.44,780.59,783.21,812.49,779.47,786.34,780.49,783.11
10,5,10,5,10,4,812.99,779.87,786.54,780.29,783.31,812.64,779.62,786.44,780.59,783.21,812.49,779.47,786.34,780.49,783.11
10,5,10,5,10,0,813.09,779.92,787.74,780.59,784.01,812.99,779.87,786.54,780.29,783.31,812.64,779.57,786.44,780.59,783.16
10,5,10,5,10,4,813.09,779.92,787.74,780.59,784.01,812.99,779.87,786.54,780.29,783.31,812.64,779.57,786.44,780.59,783.16
10,5,10,5,10,4,813.19,779.92,787.74,780.59,783.81,812.99,779.87,786.54,780.29,783.31,812.64,779.32,786.44,780.59,783.21
10,5,10,5,10,4,813.19,779.92,787.74,780.59,783.81,813.09,779.92,787.74,780.59,784.01,812.64,779.62,786.44,780.59,783.21
10,5,10,5,10,4,813.29,780.07,787.84,780.59,784.11,813.09,779.92,787.74,780.59,784.01,812.99,779.87,786.54,780.29,783.31
10,5,10,5,10,4,813.29,780.07,787.84,780.59,784.11,813.19,779.92,787.74,780.59,783.81,812.99,779.87,786.54,780.29,783.31
10,5,10,5,10,4,813.34,780.17,787.84,780.59,784.21,813.19,779.92,787.74,780.59,783.81,812.99,779.87,786.54,780.29,783.31
10,5,10,5,10,4,813.39,780.17,787.84,780.59,784.26,813.29,780.07,787.84,780.59,784.11,813.09,779.92,787.74,780.59,784.01
9.92,5,10,5,9.83,4,813.47,780.21,787.68,780.69,784.3,813.29,780.07,787.84,780.59,784.11,813.09,779.92,787.74,780.59,784.01
9.83,5,10,5,9.67,4,813.56,780.25,787.52,780.79,784.34,813.34,780.17,787.84,780.59,784.21,813.19,779.92,787.74,780.59,783.81
9.75,5,10,5,9.5,4,813.64,780.29,787.37,780.89,784.37,813.39,780.17,787.84,780.59,784.26,813.19,779.92,787.74,780.59,783.81
9.67,5,10,5,9.33,4,813.72,780.34,787.21,780.99,784.41,813.47,780.21,787.68,780.69,784.3,813.29,780.07,787.84,780.59,784.11
9.58,5,10,5,9.17,4,813.81,780.38,787.05,781.09,784.45,813.56,780.25,787.52,780.79,784.34,813.29,780.07,787.84,780.59,784.11
9.5,5,10,5,9,4,813.89,780.42,786.89,781.19,784.49,813.64,780.29,787.37,780.89,784.37,813.34,780.17,787.84,780.59,784.21
9.42,5,10,5,8.83,4,813.97,780.46,786.73,781.29,784.52,813.72,780.34,787.21,780.99,784.41,813.39,780.17,787.84,780.59,784.26
9.33,5,10,5,8.67,4,814.06,780.5,786.57,781.39,784.56,813.81,780.38,787.05,781.09,784.45,813.47,780.21,787.68,780.69,784.3
9.25,5,10,5,8.5,4,814.14,780.54,786.42,781.49,784.6,813.89,780.42,786.89,781.19,784.49,813.56,780.25,787.52,780.79,784.34
9.17,5,10,5,8.33,4,814.22,780.59,786.26,781.59,784.63,813.97,780.46,786.73,781.29,784.52,813.64,780.29,787.37,780.89,784.37
9.08,5,10,5,8.17,4,814.31,780.63,786.1,781.69,784.67,814.06,780.5,786.57,781.39,784.56,813.72,780.34,787.21,780.99,784.41
9,5,10,5,8,4,814.39,780.67,785.94,781.79,784.71,814.14,780.54,786.42,781.49,784.6,813.81,780.38,787.05,781.09,784.45
9,5,10,5,8,4,814.49,780.67,788.34,781.79,784.76,814.22,780.59,786.26,781.59,784.63,813.89,780.42,786.89,781.19,784.49
9,5,10,5,8,4,814.59,780.72,788.34,781.84,784.91,814.31,780.63,786.1,781.69,784.67,813.97,780.46,786.73,781.29,784.52
9,5,10,5,8,4,814.59,780.81,788.34,781.87,784.91,814.39,780.67,785.94,781.79,784.71,814.06,780.5,786.57,781.39,784.56
9,5,10,5,8,4,814.59,780.9,788.34,781.9,784.91,814.49,780.67,788.34,781.79,784.76,814.14,780.54,786.42,781.49,784.6
9,5,10,5,8,4,814.59,780.99,788.34,781.93,784.91,814.59,780.72,788.34,781.84,784.91,814.22,780.59,786.26,781.59,784.63
9,5,10,5,8,4,814.59,781.08,788.34,781.96,784.91,814.59,780.81,788.34,781.87,784.91,814.31,780.63,786.1,781.69,784.67
9,5,10,5,8,4,814.59,781.17,788.34,781.99,784.91,814.59,780.9,788.34,781.9,784.91,814.39,780.67,785.94,781.79,784.71
13,5,13,7,13,6,814.59,781.17,788.34,781.99,784.96,814.59,780.99,788.34,781.93,784.91,814.49,780.67,788.34,781.79,784.76
13,5,13,7,13,6,813.19,781.27,787.84,779.59,780.51,814.59,781.08,788.34,781.96,784.91,814.59,780.72,788.34,781.84,784.91
13,5,13,7,13,6,813.09,781.27,787.44,779.39,780.46,814.59,781.17,788.34,781.99,784.91,814.59,780.81,788.34,781.87,784.91
13,5,13,7,13,6,812.99,781.17,787.14,779.09,780.41,814.59,781.17,788.34,781.99,784.96,814.59,780.9,788.34,781.9,784.91
13,5,13,7,13,6,813.19,780.77,785.94,778.39,779.01,813.19,781.27,787.84,779.59,780.51,814.59,780.99,788.34,781.93,784.91
13,5,13,7,13,6,813.19,780.77,785.94,778.39,779.01,813.09,781.27,787.44,779.39,780.46,814.59,781.08,788.34,781.96,784.91
13,5,13,7,13,6,813.19,780.77,785.94,778.39,778.61,812.99,781.17,787.14,779.09,780.41,814.59,781.17,788.34,781.99,784.91
13,5,13,7,13,6,813.12,780.65,785.54,778.09,778.71,813.19,780.77,785.94,778.39,779.01,814.59,781.17,788.34,781.99,784.96
13,5,13,7,13,6,813.06,780.54,785.54,778.09,778.71,813.19,780.77,785.94,778.39,779.01,813.19,781.27,787.84,779.59,780.51
